pathway	073A	075A	081A	083A	085A	088A	097A	105A	106A	107A	215A	226A	227A	228A	235A	073B	075B	081B	083B	085B	088B	097B	105B	106B	107B	215B	226B	227B	228B	235B
PWY-6588	921.505629711718	656.7895991361107	547.9904804719345	550.8577982504908	1462.5458223910464	4084.19798329529	1414.2913558922517	1919.420644199587	925.875070931892	653.8812685178738	1402.4260088467577	6135.457365068738	5478.131008006789	4895.829814395988	2567.489933517172	374.137288440119	176.0911525065334	336.58517337447176	666.9852538542707	311.8748662938048	386.0321111897345	2240.47047907029	250.2008434683209	506.9720709601119	571.3409551231416	3071.9795608232744	6858.623244759989	3354.357462183468	2964.0624499014634	3820.149394012682
PWY-6590	393.78574870187	432.54166766708346	373.5875380061956	194.9145709386415	101.02276027571816	1047.5976890638126	1672.029185226813	201.951728992497	412.3816245711992	138.3582872979286	477.02063826348336	693.0304190117336	492.478497685471	5.956092497963678	51.97129800763769	207.2768111452993	152.15785323046563	176.80518945817815	126.62689177494346	155.42482633398112	152.5273778068795	65.36894685165238	80.94677441457348	116.53105502105308	30.47201731508622	2976.122097800396	4797.144938478357	1910.8153445573653	1560.6606823899924	3769.417807180863
PWY-6608	5210.238332182089	1192.0961646990286	880.8516919784701	1260.2478046457477	1289.8983889042345	8383.686796448888	2233.4815493410547	3534.1098063398463	590.1024495491457	375.2165840679882	1992.1020199772456	14343.687138617426	13565.800007629026	12387.325273579409	8459.487608650712	11401.318288249367	7315.465746472434	7853.77032247166	9651.128499625578	5969.477826408948	6174.468557174698	4918.569190957244	2826.745670637369	2600.682704360554	2614.3975535245263	3976.3453934981335	10084.419041456942	3752.9963188163615	4874.473028008014	6028.00209896767
PWY-6609	46972.545394569446	42739.30480406992	32514.231849741394	30030.30381020489	26225.573578615786	35073.31267547347	32028.081173657585	35343.94924361325	34959.09651289885	40750.36406305932	22545.80251172753	24006.25408729037	17636.645106955508	15469.405826842903	24483.10619916368	24845.16641769996	46227.96207675306	29328.49040048105	29727.93393004897	34222.684535259155	33457.75014691457	51617.59161674816	31079.47581991126	4469.860800216451	25709.59961689288	8913.52182341722	16878.83485592334	8142.724610882597	11689.217816228384	12279.40958054876
PWY-6612	4970.5200932927255	1955.2402643722075	3577.6121299918896	4162.931138028592	4665.152016847083	8807.531667632069	5989.899379227598	4723.961716887114	2669.9399391876964	2647.5548329820563	14799.4320368535	10410.274697143785	9351.462464668188	7910.552221477274	7502.264805929004	10281.359352468502	7473.772558026896	6991.117943209848	11500.156449195863	6971.406735560468	6192.998831857834	8383.991661021502	4122.744299721596	2684.2444063841003	2874.8979399063624	6959.298967275178	12930.929306794662	5867.098666684543	6146.24678988724	9382.873264349177
PWY-6628	5884.768941080955	578.26643999223	1680.5517702180923	2610.691719140027	2635.264988252361	4456.029071158784	3910.526767548669	1977.6168436682472	1901.6762571499023	587.6876332329015	8760.25743789103	6514.52235507694	6170.287337277683	4744.503868144131	4137.699192085297	5520.985328901456	3651.239880876489	3413.095340098155	6638.840658159055	3199.9355763246786	2624.450092909008	5647.313423165362	2016.218441085136	1848.3071530862064	1585.16086199547	6342.06134829982	11279.387720267829	4647.04736737692	4360.128115475506	8412.439446414697
PWY-6629	231.91003491074983	219.51558146445228	0.0	0.0	56.092743542265374	4637.0876240388925	65.26960342453712	1946.985446280877	205.71244000089263	132.1978510493708	32.93837261318496	6360.077422775837	6065.2851663893125	4837.637354122713	3952.253422445168	68.27268993755135	148.31846952324082	145.65202796316697	143.4992872314164	120.11461397571908	143.69599875875252	62.40921822175494	147.29024755600244	41.278936294245455	38.251023295137415	458.4513842531046	5831.782797749714	1835.6090845475376	2221.565482466435	615.7897756878689
PWY-6630	5810.172361829073	577.9212019573948	1639.022658724352	2521.0206920057344	2573.537818724812	4386.515774434066	3800.677638234314	1933.364829099403	1886.193659239172	586.6256566059124	8673.402140303793	6483.826558689552	6157.913332149185	4743.388397517442	4133.118096645064	4788.289146324898	3444.894795449856	3303.3793115168623	6371.725819348831	3130.958124528797	2461.783731358213	5307.851262603778	1872.0918315239512	1754.406028838558	1479.9819926564105	6099.189358474312	10901.26839768502	4513.71221661176	4165.19196514032	7951.290793976156
PWY-6641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.21434035352818	34.26196277001334	34.974830686156615	0.0	69.06625773003178
PWY-6654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.93249259161715	0.0	0.0	3.9952006189640494	0.0	0.0	0.0	0.0	0.0	29.909566931463857	43.88604803270072	39.762185232833936	0.0	59.72022323266978
PWY-6690	24.169580419580416	25.061320754716977	423.2006220839814	669.0	613.3676981234531	1485.2315029476056	1080.5194371456887	587.2394078114347	25.85853658536585	16.83	3.0000000000000004	3391.910073794405	3515.4397811154786	3638.912218519446	1737.2857062330013	8.617799194163126	19.046498993963784	18.64113217888928	258.90770251220823	19.01251966127008	18.632568241943243	2630.142754967125	19.345709068776628	5.235849056603774	4.863382218148487	166.72384317037756	1063.8914645659204	305.28398558187433	405.54600988377416	212.00424047975795
PWY-6700	11587.33651695415	5987.654295410426	4161.145412863685	4719.527244172305	3701.820928863671	9576.268861676332	5562.486400647487	5330.831758544682	4676.607728085058	6010.119619642915	12744.948236489116	8584.995014597363	7773.609979005814	6341.37816382744	6246.222758582947	9823.263348394514	5840.871943781192	6245.44147637079	10364.317793738232	6335.275725466754	6501.203505310973	7358.230319180771	3059.7750540967945	2286.3171914517234	2162.1704485137634	5349.756936232738	9588.385340179111	4319.268408257944	4383.80813092872	7517.800867529442
PWY-6703	2956.389071986485	458.7084251728639	1174.398629722332	1693.055792685078	2265.1153576490688	3150.1056514823977	2522.038206717813	1426.176405485349	571.5834542821221	457.9233023019977	9367.296079886208	4264.822204183637	3992.3522527503847	3579.877537734078	2760.071723654716	4245.707348802192	3430.8475018171093	3682.1277731928863	6804.014337525367	3698.730206187317	2135.790303924425	4163.805634394986	1604.2907608636235	1526.7938364931745	1210.4111619384323	4348.065223775504	7707.735903824729	3323.274224981628	3098.63976922443	6019.018625060679
PWY-6708	89.78298717012281	236.44332702231816	757.0868886192835	1085.165859820312	1764.0280698677875	2012.2251259732536	1551.2418169188877	1124.0752258325708	370.7678758766368	375.95335438564126	15.926824504418615	4005.443766082357	4005.906646750037	3985.708582587569	2015.6639972563144	3609.253034156454	3005.1611523769925	3274.6782521543296	6069.084949597098	3208.5297386940742	1652.737526718846	4323.566740829457	1388.4085897635246	1295.7372630578425	1017.0966811476036	2411.35519535284	4655.183248079458	2166.037153291817	2218.173606703437	3384.728233751
PWY-6713	0.0	0.0	0.0	0.0	0.0	0.0	7.46970251765933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.956880208123648	25.86660481743175	0.0	20.86905845332497	0.0	13.27342022302734	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6728	0.0	0.0	0.0	0.0	0.0	0.0	21.893862566475544	0.0	0.0	0.0	0.0	147.17767934219165	0.0	11.163129199498592	30.84932343655876	53.86074572777155	28.638888553814127	73.71255995745385	192.43365113228603	0.0	52.94342392427181	0.0	43.81519069074314	0.0	22.37682903840177	475.5536497909295	1291.9237515901684	473.6896592210383	307.237969240391	792.8707951419739
PWY-6731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.37361957167188	0.0	0.0	0.0	0.0	7.487597744197766	0.0	0.0	0.0	14.940942410589107	17.418219859545342	0.0	0.0	0.0	0.0
PWY-6737	27398.33031297921	15288.763288978096	6797.961187629938	7338.425742557421	6019.614999321102	16181.737170417204	11369.342508050337	9138.29021985374	9817.149252063517	8577.146489424658	22421.51875618597	13852.005555709236	11976.127998119198	8359.5893591393	12336.31437277234	12950.954748739034	8777.69840568953	6536.82739982179	12289.991981469228	7090.452668778423	8508.16208006744	10440.287669584432	5665.291716341629	2792.068525728059	3501.953242816597	7030.43755468107	13069.106004424526	6761.655203645431	7591.573568163582	9352.307536975022
PWY-6749	0.0	0.0	0.0	0.0	0.0	0.0	479.2076701865416	0.0	0.0	0.0	567.0004100016953	59.92221051089104	0.0	15.991616723651012	39.96611734724494	0.0	0.0	17.99467276318913	61.9370095038848	9.998587070500376	0.0	0.0	19.99352934748826	0.0	0.0	551.0416564484495	501.9072406040772	249.27740925889225	140.11704940865604	376.5231189806681
PWY-6876	49.87439253538584	47.75215383092471	0.0	0.0	19.883702563821288	49.75696985600278	11.983816445658787	0.0	59.33535496720041	70.3266255976875	0.0	29.930602059625105	0.0	0.0	0.0	67.58893331437302	22.481873127185327	0.0	21.64661062421296	0.0	0.0	0.0	15.514420416887354	0.0	0.0	41.88396200641714	89.69240458069406	65.53472443454086	96.87909114797571	135.02349062792905
PWY-6891	121.3273722116288	142.37423105184428	669.1363976708158	1015.7913243167926	953.3884205076276	2094.8588753665745	1754.188074143333	811.9633199198621	157.54385399019478	67.97286295428684	238.8251060557422	3869.133317208896	3835.1932236358543	3767.6462884767375	1925.7225176253403	174.45119648754385	142.81324806082455	112.12709037078224	806.7262211101396	525.0203163994547	124.04690774266028	3159.5708539351144	101.66128238968383	161.63421656317314	86.36346205072219	1622.2011776094191	3454.0778917542634	1118.3742276778455	1084.704082207506	1614.4982283724908
PWY-6892	2771.908074942645	416.2898454051287	1066.2627969616535	1579.0586622534784	1217.3242819642703	3343.628232903648	3238.758769223469	1077.5530695961947	360.38265852502576	105.80018466481984	11064.804912015728	4495.678590041783	4327.00582518111	4132.811626860121	2167.745403301657	167.13676691371415	49.54703980237205	298.39674498679017	830.8220715243946	203.2917079046172	233.5494997645797	3542.4724571295988	236.47891169156344	398.8521222925184	376.9570273985943	4667.059001798795	7949.37171174432	2841.446441711002	2745.2524897240646	5920.46924988798
PWY-6895	539.2599185392729	345.8746722747559	790.6043492880856	1269.0947009883384	1414.9052231485052	2771.030928624698	2471.9122733533018	1184.779630143369	374.788448279856	183.8707761490238	1100.65902001057	4160.275034280374	3879.27763479853	3645.7560945235577	2273.397757824636	730.2523834152848	592.7048108158059	489.1852978279457	2497.877757639327	1518.128472187709	476.7472442633318	3636.614020902407	394.7543169755735	554.499993056599	328.35254242579	3543.325897882404	6767.782859481104	2429.3962727004578	2317.9079098703205	4152.865280078378
PWY-6897	7553.811173184433	2259.7072358373493	1478.1249269543066	1980.036235897878	2299.113369789017	3492.1178213370968	2780.5521233347986	1431.638294671932	1058.985545628078	803.3747655856866	10912.25878251684	4428.606119282935	4085.5247608939726	3729.347240718204	2487.544648634361	3684.695458647709	3018.873814187325	3351.083990845207	6075.262350075732	3484.397613344544	1671.256916063922	4025.106014002144	1612.5367619684444	1527.2200686424703	1172.3475050418083	5180.128686798829	9125.299297007146	3569.720911993689	3353.7068879594963	7043.530266304338
PWY-6901	4603.231248786407	378.66176034161793	2721.2048353865407	4046.906989321141	3609.415101292982	7948.795823827162	8650.486433400869	3342.291572009772	566.4281134500771	382.7721537830176	12128.332292609644	11048.640521407317	9836.662449859485	8887.488483448118	7207.352089854125	7997.3447499625	5216.804091114188	5616.4039866968005	7511.517117697101	4311.046523628711	4823.772076117746	12624.097994725058	2235.722908687036	1945.016893765356	2081.952107644802	5086.866838803623	9924.615896716128	4068.829448209908	4793.499148353558	7084.417154404291
PWY-6906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.504665124111298	0.0	0.0	0.0	6.665409757769401	0.0	0.0	9.993880827195888	1.6747091256978828	17.367462237075266	0.0	0.0	22.302989621600595	0.0	186.3017714526982	344.9050786520812	113.4658522132692	48.339868768138224	147.0713785781857
PWY-6944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.762520193861068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.92507139484785	0.0	0.0	12.682431895276208	62.66845577490333
PWY-6948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6969	5543.574912318489	1099.6965504935365	1901.669018341468	2654.0021362579014	2678.8214147071017	5037.973230164778	4679.54684183661	2057.7659753115777	921.2254031175154	240.427413994275	7168.169281166382	6136.855722707749	5865.534783226483	5123.014795685238	3636.267007551761	4901.33012496825	3302.3235661461704	3576.225468099225	5706.420679951199	3239.4630457954167	2630.15369277945	5651.95006234176	1504.519875304973	1491.6163483375035	1234.3335410814211	6531.984619178289	11487.659486524612	4608.140815336701	4149.748438069412	8407.72286588955
PWY-6992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7003	2612.204600089403	1858.225559221608	1528.0592201009674	1542.444903443954	3471.3499641659423	8924.138034433601	3668.123497585522	4549.732728412624	2492.124480435208	1820.2661494057988	3399.470093932887	10796.740311997948	9293.817908475135	8107.87733665887	5704.794712929981	1070.2417066394726	502.0064438583802	753.0152116043558	1592.559933439737	630.0372213090506	1094.6681358900537	5755.413337642933	689.5756247186688	1035.7166287053233	1264.0839822925868	3927.583647887831	8411.3182796946	4143.525023886041	4226.321675344074	4867.872206616403
PWY-7007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.991287630537425	0.0	0.0	0.0	10.651916873598369	0.0	0.0	0.0	5.994638469779445	9.98493500930373	0.0	0.0	4.493747248526871	27.725734501447764	177.92975892932049	331.5915639849636	0.0	0.0	133.8761468554575
PWY-7013	0.0	11.99938544403717	2498.1250069747034	3923.037452718343	3441.757820035466	47.98807690273537	6268.021961375831	0.0	56.38376663507049	0.0	191.3273167009176	36.79009846841532	0.0	11.998508452413729	0.0	0.0	0.0	143.8777481607395	1015.7232790863376	0.0	153.8771324635967	14320.345970794608	23.99682677007283	348.7096058420785	149.8511042702898	579.0701141293749	706.4899227422767	307.6371891849517	71.91161351372088	618.496817714872
PWY-7031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.272727272727273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.999999999999996	14.974789915966388	5.999999999999999	0.0	22.8
PWY-7046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7090	61.91831245133432	0.0	0.0	0.0	0.0	13.42838196286472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.843138364068334	3.91566265060241	0.0	0.0	10.8974358974359	0.0	0.0	96.7450593759154	176.0922132065212	34.15102928845951	57.275984896466106	139.24402694964098
PWY-7094	59.46195727909827	93.35406911547656	69.5217150686677	0.0	197.0373146853824	231.068190313786	88.32950960468233	103.14257314590354	137.91470641150306	61.11699451691147	0.0	730.8014866863955	92.11903868715385	0.0	88.52971618818556	5608.433229026762	3206.71454348921	3373.248787669597	4927.809996454928	2711.572883428106	2586.784814775301	1603.9114900671314	1208.7897264757485	1315.73377008673	1190.1626880796136	3643.7770117192745	6147.553156145204	2492.9750916148982	2440.2344303280497	4738.889677375395
PWY-7097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.56911337358662	63.14142005368258	56.57276594618136	18.57946581257345	22.20982294262713	48.80074075894619	0.0	0.0	11.672673308176082	0.0	39.00803222193537	124.462758076123	11.61766930531208	0.0	52.375458836909885
PWY-7098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.9570097986785	70.82125416698767	63.40450642623382	20.889317400216445	24.93836333850381	54.6954915582977	0.0	0.0	13.113302287999131	0.0	43.73291769393632	139.03785803370485	13.050834787595027	0.0	58.7741958506887
PWY-7111	15524.93309174852	6479.31039750663	3498.23669156032	4375.7009703318645	5243.012502241259	8554.920710779486	8089.834043996124	3418.1058269133723	2719.522078396521	1074.007475642727	22495.803180450668	10954.00006262936	9867.567323611678	7080.448756525921	8021.51941451951	14572.358839882489	10954.653751201313	11664.329199082436	17343.455370319272	10643.401192870522	8239.401258292097	9343.837183257074	4905.312569647393	4185.976212163393	3963.656239692387	10831.747495737212	19264.29256394009	8667.137249833379	8682.56232579188	14598.689952243372
PWY-7159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.6529007004121	52.28491719030435	85.58963214357703	52.16735447773582	0.0	25.83408364911777	0.0	0.0	25.934828604242096	0.0	0.0	0.0	0.0	0.0	14.925548456810525
